time,V_avg_machine,I_avg_machine,kW_machine,kvar_machine,kVA_machine,PF_machine,kWh_machine,kvarh_machine,kVAh_machine,V_avg_spindle,I_avg_spindle,kW_spindle,kvar_spindle,kVA_spindle,PF_spindle,kWh_spindle,kvarh_spindle,kVAh_spindle,RPM,Anomaly
2023-05-05 09:10:42,219.5638427734375,3.799298048019409,1.1279419660568235,0.902142345905304,1.44433856010437,0.7809401750564575,15.14430332183838,12.809027671813965,19.83700180053711,354.0089111328125,4.403066158294678,0.0965287610888481,1.6121033430099487,1.6149907112121582,0.0597704760730266,0.2061461061239242,1.87812077999115,1.902698636054993,3000,False
2023-05-05 09:10:43,219.5899658203125,3.7990124225616455,1.1281418800354004,0.9015671610832214,1.4441355466842651,0.7811883687973022,15.144617080688477,12.809277534484863,19.83740234375,354.1748352050781,4.401214599609375,0.096428707242012,1.6130112409591677,1.6158909797668457,0.0596752539277076,0.2061727792024612,1.8785688877105715,1.903148174285889,3000,False
2023-05-05 09:10:44,219.6186370849609,3.8065378665924072,1.1284422874450684,0.9010277986526488,1.4440336227416992,0.7814515233039856,15.144930839538574,12.809528350830078,19.83780288696289,354.3963928222656,4.401241779327393,0.0962286591529846,1.613925218582153,1.6167914867401123,0.0595182850956916,0.2061994522809982,1.879017233848572,1.903598427772522,3000,False
2023-05-05 09:10:45,219.6227569580078,3.804021835327149,1.1287426948547363,0.9009705781936646,1.444232702255249,0.7815518379211426,15.145244598388672,12.809778213500977,19.83820533752441,354.1741943359375,4.400804042816162,0.0964285433292388,1.6144145727157593,1.617291808128357,0.0596234649419784,0.2062266916036605,1.8794656991958616,1.9040480852127075,3000,False
2023-05-05 09:10:46,219.5305328369141,3.8009979724884033,1.1288424730300903,0.9006817936897278,1.444130539894104,0.781676173210144,15.14555835723877,12.810029029846191,19.838605880737305,353.911865234375,4.398029804229736,0.0963287204504013,1.615021824836731,1.6178920269012451,0.059539645910263,0.2062533646821975,1.8799142837524407,1.904497146606445,3000,False
2023-05-05 09:10:47,219.51377868652344,3.799853563308716,1.1288427114486694,0.9008426070213318,1.444231033325195,0.7816219925880432,15.145872116088867,12.81027889251709,19.839008331298828,354.1067199707031,4.395411491394043,0.0964289307594299,1.6151158809661863,1.617991924285889,0.0595979057252407,0.2062800377607345,1.880362868309021,1.904946208000183,3000,False
2023-05-05 09:10:48,219.4813995361328,3.8028252124786377,1.1290432214736938,0.9007522463798524,1.444331407546997,0.7817064523696899,15.146185874938965,12.810528755187988,19.83940887451172,354.2048645019531,4.3908514976501465,0.0964289307594299,1.6151158809661863,1.617991924285889,0.0595979057252407,0.2063067108392715,1.88081157207489,1.905395269393921,3000,False
2023-05-05 09:10:49,219.4102325439453,3.80664324760437,1.1289420127868652,0.9003941416740417,1.4440289735794067,0.7818000912666321,15.146499633789062,12.810779571533203,19.83980941772461,353.7795715332031,4.382283687591553,0.0964287668466568,1.6146148443222046,1.6174917221069336,0.0596162341535091,0.2063333839178085,1.88126003742218,1.9058432579040527,3000,False
2023-05-05 09:10:51,219.3988494873047,3.823233842849731,1.1289427280426023,0.9003947377204895,1.4440299272537231,0.7818000912666321,15.14712619781494,12.811279296875,19.840612411499023,353.385498046875,4.36381196975708,0.0962287187576294,1.6121209859848022,1.614990472793579,0.0595846958458423,0.2063867300748825,1.882156014442444,1.9067356586456297,3000,False
2023-05-05 09:10:52,219.4871368408203,3.830096244812012,1.128942370414734,0.9012017846107484,1.4445329904556274,0.781527578830719,15.147439002990724,12.811530113220217,19.84101295471192,353.7483215332031,4.361339569091797,0.0961286723613739,1.6106237173080444,1.613489866256714,0.0595781058073043,0.206413134932518,1.882603406906128,1.9071805477142327,3000,False
